65201;NULL;A6CS999;NULL;1;L2BZCS999;CLOSE
65202;NULL;A7CS999;NULL;1;L2BZCS999;CLOSE
65203;NULL;A8CS999;NULL;1;L2BZCS999;CLOSE
113801;NULL;A9CS999;NULL;1;L2CZCS999;CLOSE
52812;NULL;A52CS999;NULL;1;L21AZCS999;CLOSE
52813;NULL;A72CS999;NULL;1;L21BZCS999;CLOSE
65204;NULL;A50CS999;NULL;1;L21BZCS999;CLOSE
52814;NULL;A60CS999;NULL;1;L21BZCS999;CLOSE
61351;NULL;A70CS999;NULL;1;L21CZCS999;CLOSE
113802;NULL;A80CS999;NULL;1;L20ACZCS999;CLOSE
113803;NULL;A90CS999;NULL;1;L20BCZCS999;CLOSE
65205;NULL;A801CS999;NULL;1;L20BCZCS999;CLOSE
50102;NULL;A901CS999;NULL;1;L23BZCS999;CLOSE
50103;NULL;A517CS999;NULL;1;L33BZCS999;CLOSE
65206;NULL;A719CS999;NULL;1;L35BZCS999;CLOSE
50104;NULL;A72CS999;NULL;1;L21BZCS999;CLOSE
61352;NULL;A5CS999;NULL;1;L2AZCS999;CLOSE
50105;NULL;A6CS999;NULL;1;L2BZCS999;CLOSE
61353;NULL;A7CS999;NULL;1;L2BZCS999;CLOSE
52815;NULL;A8CS999;NULL;1;L2BZCS999;CLOSE
61354;NULL;A9CS999;NULL;1;L2CZCS999;CLOSE
113804;NULL;A52CS999;NULL;1;L21AZCS999;CLOSE
52816;NULL;A72CS999;NULL;1;L21BZCS999;CLOSE
52817;NULL;A50CS999;NULL;1;L21BZCS999;CLOSE
50106;NULL;A60CS999;NULL;1;L21BZCS999;CLOSE
50107;NULL;A70CS999;NULL;1;L21CZCS999;CLOSE
61355;NULL;A80CS999;NULL;1;L20ACZCS999;CLOSE
61356;NULL;A90CS999;NULL;1;L20BCZCS999;CLOSE
50108;NULL;A801CS999;NULL;1;L20BCZCS999;CLOSE
65207;NULL;A901CS999;NULL;1;L23BZCS999;CLOSE
113805;NULL;A517CS999;NULL;1;L33BZCS999;CLOSE
61357;NULL;A719CS999;NULL;1;L35BZCS999;CLOSE
65208;NULL;A9311CS999;NULL;1;L3ACS999;CLOSE
113806;NULL;A10211CS999;NULL;1;L6BCS999;CLOSE
50109;NULL;A11211CS999;NULL;1;L6BCS999;CLOSE
61358;NULL;A12211CS999;NULL;1;L7BCS999;CLOSE
50110;NULL;A5511CS999;NULL;3;L7BCS999;CLOSE
50111;NULL;A6511CS999;NULL;3;L7BCS999;CLOSE
61359;NULL;A7511CS999;NULL;3;L6B1CS999;CLOSE
61360;NULL;A8511CS999;NULL;3;L6B1CS999;CLOSE
50112;NULL;A9511CS999;NULL;3;L7B1CS999;CLOSE
61361;NULL;A10511CS999;NULL;1;L7B1CS999;CLOSE
61362;NULL;A11611CS999;NULL;1;L7B1CS999;CLOSE
50113;NULL;A12911CS999;NULL;1;L7B1CS999;CLOSE
50319;NULL;A1511CS999;NULL;1;L8B1CS999;CLOSE
65209;NULL;A1611CS999;NULL;1;L6B1CS999;CLOSE
50320;NULL;A1711CS999;NULL;1;L7B1CS999;CLOSE
50321;NULL;A1811CS999;NULL;1;L7B1CS999;CLOSE
60782;NULL;A1911CS999;NULL;1;L12A1CS999;CLOSE
52894;NULL;A11011CS999;NULL;3;L12A1CS999;CLOSE
60783;NULL;A22111CS999;NULL;3;L18B1CS999;CLOSE
65426;NULL;A12911CS999;NULL;3;L7B1CS999;CLOSE
114422;NULL;A1511CS999;NULL;3;L8B1CS999;CLOSE
113807;NULL;A1611CS999;NULL;3;L6B1CS999;CLOSE
50114;NULL;A1711CS999;NULL;3;L7B1CS999;CLOSE
113808;NULL;A1811CS999;NULL;3;L7B1CS999;CLOSE
50115;NULL;A1911CS999;NULL;3;L12A1CS999;CLOSE
113809;NULL;A11011CS999;NULL;3;L12A1CS999;CLOSE
113810;NULL;A6CS999;NULL;3;L2BZCS999;CLOSE
50116;NULL;A7CS999;NULL;1;L2BZCS999;CLOSE
113811;NULL;A8CS999;NULL;1;L2BZCS999;CLOSE
61363;NULL;A9CS999;NULL;1;L2CZCS999;CLOSE
61364;NULL;A52CS999;NULL;1;L21AZCS999;CLOSE
113812;NULL;A72CS999;NULL;1;L21BZCS999;CLOSE
113813;NULL;A5CS999;NULL;1;L2AZCS999;CLOSE
113814;NULL;A6CS999;NULL;1;L2BZCS999;CLOSE
113815;NULL;A7CS999;NULL;1;L2BZCS999;CLOSE
61365;NULL;A8CS999;NULL;1;L2BZCS999;CLOSE
50117;NULL;A9CS999;NULL;1;L2CZCS999;CLOSE
113816;NULL;A52CS999;NULL;1;L21AZCS999;CLOSE
65210;NULL;A72CS999;NULL;1;L21BZCS999;CLOSE
50118;NULL;A50CS999;NULL;1;L21BZCS999;CLOSE
61366;NULL;A60CS999;NULL;1;L21BZCS999;CLOSE
52818;NULL;A70CS999;NULL;1;L21CZCS999;CLOSE
61367;NULL;A80CS999;NULL;1;L20ACZCS999;CLOSE
65211;NULL;A90CS999;NULL;1;L20BCZCS999;CLOSE
52819;NULL;A801CS999;NULL;1;L20BCZCS999;CLOSE
61368;NULL;A901CS999;NULL;1;L23BZCS999;CLOSE
50119;NULL;A517CS999;NULL;1;L33BZCS999;CLOSE
61369;NULL;A719CS999;NULL;1;L35BZCS999;CLOSE
113817;NULL;A72CS999;NULL;1;L21BZCS999;CLOSE
113818;NULL;A5CS999;NULL;1;L2AZCS999;CLOSE
61370;NULL;A6CS999;NULL;1;L2BZCS999;CLOSE
113819;NULL;A7CS999;NULL;1;L2BZCS999;CLOSE
65212;NULL;A8CS999;NULL;1;L2BZCS999;CLOSE
113820;NULL;A9CS999;NULL;1;L2CZCS999;CLOSE
61371;NULL;A52CS999;NULL;1;L21AZCS999;CLOSE
50120;NULL;A72CS999;NULL;1;L21BZCS999;CLOSE
61372;NULL;A50CS999;NULL;1;L21BZCS999;CLOSE
65213;NULL;A60CS999;NULL;1;L21BZCS999;CLOSE
61373;NULL;A70CS999;NULL;1;L21CZCS999;CLOSE
52820;NULL;A80CS999;NULL;1;L20ACZCS999;CLOSE
65214;NULL;A90CS999;NULL;1;L20BCZCS999;CLOSE
65215;NULL;A801CS999;NULL;1;L20BCZCS999;CLOSE
50121;NULL;A901CS999;NULL;1;L23BZCS999;CLOSE
65216;NULL;A517CS999;NULL;1;L33BZCS999;CLOSE
52821;NULL;A719CS999;NULL;1;L35BZCS999;CLOSE
52822;NULL;A90CS999;NULL;1;L20BCZCS999;CLOSE
61374;NULL;A511CS999;NULL;3;L20BCZCS999;CLOSE
52903;NULL;A712CS999;NULL;3;L20BCZCS999;WMATL
113821;NULL;A59CS999;NULL;3;L20CZCS999;CLOSE
61375;NULL;A511CS999;NULL;1;L20BCZCS999;CLOSE
52823;NULL;A712CS999;NULL;1;L20BCZCS999;CLOSE
52824;NULL;A59CS999;NULL;1;L20CZCS999;CLOSE
61376;NULL;A79CS999;NULL;1;L2AZCS999;CLOSE
52825;NULL;A512CS999;NULL;1;L2BZCS999;CLOSE
61377;NULL;A601CS999;NULL;1;L2BZCS999;CLOSE
65217;NULL;A701CS999;NULL;1;L2BZCS999;CLOSE
113822;NULL;A801CS999;NULL;1;L20BCZCS999;CLOSE
52826;NULL;A901CS999;NULL;1;L23BZCS999;CLOSE
113823;NULL;A517CS999;NULL;1;L33BZCS999;CLOSE
61378;NULL;A719CS999;NULL;1;L35BZCS999;CLOSE
52827;NULL;A7211CS999;NULL;1;L8BCS999;CLOSE
65218;NULL;A8211CS999;NULL;1;L2BCS999;CLOSE
61379;NULL;A9311CS999;NULL;1;L3ACS999;CLOSE
113824;NULL;A10211CS999;NULL;1;L6BCS999;CLOSE
52828;NULL;A11211CS999;NULL;1;L6BCS999;CLOSE
65219;NULL;A12211CS999;NULL;1;L7BCS999;CLOSE
50122;NULL;A5511CS999;NULL;1;L7BCS999;CLOSE
61380;NULL;A6511CS999;NULL;3;L7BCS999;CLOSE
113825;NULL;A7511CS999;NULL;3;L6B1CS999;CLOSE
113826;NULL;A8511CS999;NULL;3;L6B1CS999;CLOSE
50123;NULL;A9511CS999;NULL;3;L7B1CS999;CLOSE
52829;NULL;A10511CS999;NULL;3;L7B1CS999;CLOSE
113827;NULL;A11611CS999;NULL;3;L7B1CS999;CLOSE
50124;NULL;A12911CS999;NULL;3;L7B1CS999;CLOSE
61381;NULL;A1511CS999;NULL;3;L8B1CS999;CLOSE
65220;NULL;A7211CS999;NULL;3;L8BCS999;CLOSE
65221;NULL;A8211CS999;NULL;3;L2BCS999;CLOSE
50125;NULL;A9311CS999;NULL;3;L3ACS999;CLOSE
61382;NULL;A10211CS999;NULL;3;L6BCS999;CLOSE
52830;NULL;A11211CS999;NULL;3;L6BCS999;CLOSE
113828;NULL;A12211CS999;NULL;3;L7BCS999;CLOSE
50126;NULL;A5511CS999;NULL;3;L7BCS999;CLOSE
113829;NULL;A6511CS999;NULL;3;L7BCS999;CLOSE
61383;NULL;A7511CS999;NULL;3;L6B1CS999;CLOSE
113830;NULL;A8511CS999;NULL;1;L6B1CS999;CLOSE
65222;NULL;A9511CS999;NULL;1;L7B1CS999;CLOSE
65223;NULL;A10511CS999;NULL;1;L7B1CS999;CLOSE
113831;NULL;A11611CS999;NULL;1;L7B1CS999;CLOSE
113832;NULL;A12911CS999;NULL;1;L7B1CS999;CLOSE
50127;NULL;A1511CS999;NULL;1;L8B1CS999;CLOSE
52831;NULL;A11211CS999;NULL;1;L6BCS999;CLOSE
61384;NULL;A12211CS999;NULL;1;L7BCS999;CLOSE
113833;NULL;A5511CS999;NULL;1;L7BCS999;CLOSE
50128;NULL;A6511CS999;NULL;1;L7BCS999;CLOSE
52832;NULL;A7511CS999;NULL;1;L6B1CS999;CLOSE
52833;NULL;A8511CS999;NULL;1;L6B1CS999;CLOSE
50129;NULL;A9511CS999;NULL;1;L7B1CS999;CLOSE
50130;NULL;A10511CS999;NULL;1;L7B1CS999;CLOSE
113834;NULL;A11611CS999;NULL;1;L7B1CS999;CLOSE
50131;NULL;A12911CS999;NULL;1;L7B1CS999;CLOSE
65427;NULL;A1511CS999;NULL;3;L8B1CS999;CLOSE
50132;NULL;A5CS999;NULL;3;L2AZCS999;CLOSE
52895;NULL;A6CS999;NULL;1;L2BZCS999;CLOSE
114423;NULL;A7CS999;NULL;1;L2BZCS999;CLOSE
65428;NULL;A5CS999;NULL;1;L2AZCS999;CLOSE
52896;NULL;A6CS999;NULL;1;L2BZCS999;CLOSE
114424;NULL;A7CS999;NULL;1;L2BZCS999;CLOSE
50133;NULL;A8CS999;NULL;1;L2BZCS999;CLOSE
50134;NULL;A9CS999;NULL;1;L2CZCS999;CLOSE
50135;NULL;A52CS999;NULL;1;L21AZCS999;CLOSE
52834;NULL;A72CS999;NULL;1;L21BZCS999;CLOSE
65224;NULL;A7CS999;NULL;1;L2BZCS999;CLOSE
65225;NULL;A8CS999;NULL;1;L2BZCS999;CLOSE
50136;NULL;A9CS999;NULL;1;L2CZCS999;CLOSE
50137;NULL;A52CS999;NULL;1;L21AZCS999;CLOSE
65226;NULL;A72CS999;NULL;1;L21BZCS999;CLOSE
50138;NULL;A719CS999;NULL;1;L35BZCS999;CLOSE
50139;NULL;A90CS999;NULL;1;L20BCZCS999;CLOSE
61385;NULL;A511CS999;NULL;1;L20BCZCS999;CLOSE
52835;NULL;A712CS999;NULL;1;L20BCZCS999;CLOSE
113835;NULL;A59CS999;NULL;1;L20CZCS999;CLOSE
65227;NULL;A511CS999;NULL;1;L20BCZCS999;CLOSE
65228;NULL;A712CS999;NULL;1;L20BCZCS999;CLOSE
52836;NULL;A59CS999;NULL;1;L20CZCS999;CLOSE
52837;NULL;A79CS999;NULL;1;L2AZCS999;CLOSE
65229;NULL;A512CS999;NULL;1;L2BZCS999;CLOSE
52838;NULL;A601CS999;NULL;1;L2BZCS999;CLOSE
65230;NULL;A701CS999;NULL;1;L2BZCS999;CLOSE
52839;NULL;A801CS999;NULL;1;L20BCZCS999;CLOSE
50140;NULL;A901CS999;NULL;1;L23BZCS999;CLOSE
61386;NULL;A517CS999;NULL;1;L33BZCS999;CLOSE
65231;NULL;A719CS999;NULL;1;L35BZCS999;CLOSE
113836;NULL;A7211CS999;NULL;1;L8BCS999;CLOSE
65232;NULL;A8211CS999;NULL;1;L2BCS999;CLOSE
52840;NULL;A9311CS999;NULL;1;L3ACS999;CLOSE
113837;NULL;A10211CS999;NULL;1;L6BCS999;CLOSE
52841;NULL;A11211CS999;NULL;1;L6BCS999;CLOSE
52842;NULL;A12211CS999;NULL;1;L7BCS999;CLOSE
113838;NULL;A5511CS999;NULL;1;L7BCS999;CLOSE
65233;NULL;A6511CS999;NULL;1;L7BCS999;CLOSE
65234;NULL;A7511CS999;NULL;3;L6B1CS999;CLOSE
52843;NULL;A8511CS999;NULL;3;L6B1CS999;CLOSE
61387;NULL;A9511CS999;NULL;3;L7B1CS999;CLOSE
65235;NULL;A10511CS999;NULL;3;L7B1CS999;CLOSE
61388;NULL;A11611CS999;NULL;3;L7B1CS999;CLOSE
52844;NULL;A12911CS999;NULL;3;L7B1CS999;CLOSE
50141;NULL;A1511CS999;NULL;3;L8B1CS999;CLOSE
52845;NULL;A7211CS999;NULL;3;L8BCS999;CLOSE
61389;NULL;A8211CS999;NULL;1;L2BCS999;CLOSE
61390;NULL;A9311CS999;NULL;1;L3ACS999;CLOSE
50327;NULL;A10211CS999;NULL;1;L6BCS999;CAN
114450;NULL;A11211CS999;NULL;1;L6BCS999;WMATL
114451;NULL;A12211CS999;NULL;1;L7BCS999;CAN
50142;NULL;A5511CS999;NULL;1;L7BCS999;CLOSE
50143;NULL;A6511CS999;NULL;1;L7BCS999;CLOSE
61391;NULL;A7511CS999;NULL;1;L6B1CS999;CLOSE
65236;NULL;A8511CS999;NULL;1;L6B1CS999;CLOSE
50144;NULL;A9511CS999;NULL;1;L7B1CS999;CLOSE
65237;NULL;A10511CS999;NULL;1;L7B1CS999;CLOSE
50145;NULL;A11611CS999;NULL;1;L7B1CS999;CLOSE
65238;NULL;A12911CS999;NULL;1;L7B1CS999;CLOSE
113839;NULL;A1511CS999;NULL;1;L8B1CS999;CLOSE
61392;NULL;A11211CS999;NULL;1;L6BCS999;CLOSE
50146;NULL;A12211CS999;NULL;1;L7BCS999;CLOSE
65239;NULL;A5511CS999;NULL;1;L7BCS999;CLOSE
65240;NULL;A6511CS999;NULL;3;L7BCS999;CLOSE
50147;NULL;A7511CS999;NULL;3;L6B1CS999;CLOSE
65241;NULL;A8511CS999;NULL;3;L6B1CS999;CLOSE
52846;NULL;A9511CS999;NULL;3;L7B1CS999;CLOSE
65242;NULL;A10511CS999;NULL;3;L7B1CS999;CLOSE
61393;NULL;A11611CS999;NULL;3;L7B1CS999;CLOSE
52847;NULL;A12911CS999;NULL;1;L7B1CS999;CLOSE
50148;NULL;A1511CS999;NULL;1;L8B1CS999;CLOSE
52848;NULL;A5CS999;NULL;1;L2AZCS999;CLOSE
52849;NULL;A6CS999;NULL;1;L2BZCS999;CLOSE
52850;NULL;A7CS999;NULL;1;L2BZCS999;CLOSE
61394;NULL;A5CS999;NULL;1;L2AZCS999;CLOSE
50149;NULL;A6CS999;NULL;1;L2BZCS999;CLOSE
52851;NULL;A7CS999;NULL;1;L2BZCS999;CLOSE
65243;NULL;A8CS999;NULL;1;L2BZCS999;CLOSE
50150;NULL;A9CS999;NULL;1;L2CZCS999;CLOSE
52852;NULL;A52CS999;NULL;1;L21AZCS999;CLOSE
52853;NULL;A72CS999;NULL;1;L21BZCS999;CLOSE
65244;NULL;A7CS999;NULL;1;L2BZCS999;CLOSE
61395;NULL;A8CS999;NULL;1;L2BZCS999;CLOSE
113840;NULL;A9CS999;NULL;1;L2CZCS999;CLOSE
50151;NULL;A52CS999;NULL;1;L21AZCS999;CLOSE
65245;NULL;A72CS999;NULL;1;L21BZCS999;CLOSE
50152;NULL;A8CS999;NULL;1;L2BZCS999;CLOSE
65246;NULL;A9CS999;NULL;1;L2CZCS999;CLOSE
52854;NULL;A52CS999;NULL;1;L21AZCS999;CLOSE
50153;NULL;A6CS999;NULL;1;L2BZCS999;CLOSE
61396;NULL;A7CS999;NULL;1;L2BZCS999;CLOSE
113841;NULL;A8CS999;NULL;1;L2BZCS999;CLOSE
113842;NULL;A9CS999;NULL;1;L2CZCS999;CLOSE
65247;NULL;A52CS999;NULL;1;L21AZCS999;CLOSE
65248;NULL;A72CS999;NULL;1;L21BZCS999;CLOSE
65249;NULL;A7CS999;NULL;1;L2BZCS999;CLOSE
65250;NULL;A8CS999;NULL;1;L2BZCS999;CLOSE
113843;NULL;A9CS999;NULL;1;L2CZCS999;CLOSE
65251;NULL;A52CS999;NULL;1;L21AZCS999;CLOSE
50154;NULL;A90CS999;NULL;1;L20BCZCS999;CLOSE
65252;NULL;A511CS999;NULL;1;L20BCZCS999;CLOSE
65253;NULL;A712CS999;NULL;1;L20BCZCS999;CLOSE
50155;NULL;A59CS999;NULL;1;L20CZCS999;CLOSE
61397;NULL;A79CS999;NULL;1;L2AZCS999;CLOSE
61398;NULL;A512CS999;NULL;1;L2BZCS999;CLOSE
61399;NULL;A601CS999;NULL;1;L2BZCS999;CLOSE
52855;NULL;A701CS999;NULL;1;L2BZCS999;CLOSE
52856;NULL;A801CS999;NULL;1;L20BCZCS999;CLOSE
50156;NULL;A901CS999;NULL;1;L23BZCS999;CLOSE
61400;NULL;A517CS999;NULL;1;L33BZCS999;CLOSE
113844;NULL;A719CS999;NULL;1;L35BZCS999;CLOSE
113845;NULL;A719CS999;NULL;1;L35BZCS999;CLOSE
52857;NULL;A90CS999;NULL;1;L20BCZCS999;CLOSE
50157;NULL;A511CS999;NULL;1;L20BCZCS999;CLOSE
52858;NULL;A712CS999;NULL;1;L20BCZCS999;CLOSE
52859;NULL;A59CS999;NULL;1;L20CZCS999;CLOSE
61401;NULL;A511CS999;NULL;1;L20BCZCS999;CLOSE
113846;NULL;A712CS999;NULL;1;L20BCZCS999;CLOSE
52860;NULL;A59CS999;NULL;1;L20CZCS999;CLOSE
50158;NULL;A79CS999;NULL;1;L2AZCS999;CLOSE
113847;NULL;A512CS999;NULL;1;L2BZCS999;CLOSE
114425;NULL;A601CS999;NULL;3;L2BZCS999;CLOSE
113848;NULL;A701CS999;NULL;3;L2BZCS999;CLOSE
114426;NULL;A801CS999;NULL;3;L20BCZCS999;CLOSE
65429;NULL;A901CS999;NULL;3;L23BZCS999;CLOSE
52897;NULL;A517CS999;NULL;3;L33BZCS999;CLOSE
50322;NULL;A719CS999;NULL;3;L35BZCS999;CLOSE
65430;NULL;A7211CS999;NULL;1;L8BCS999;CLOSE
113849;NULL;A8211CS999;NULL;1;L2BCS999;CLOSE
65254;NULL;A9311CS999;NULL;1;L3ACS999;CLOSE
50159;NULL;A10211CS999;NULL;1;L6BCS999;CLOSE
113850;NULL;A11211CS999;NULL;1;L6BCS999;CLOSE
50160;NULL;A12211CS999;NULL;1;L7BCS999;CLOSE
50161;NULL;A5511CS999;NULL;1;L7BCS999;CLOSE
52861;NULL;A6511CS999;NULL;1;L7BCS999;CLOSE
65255;NULL;A7511CS999;NULL;1;L6B1CS999;CLOSE
61402;NULL;A8511CS999;NULL;1;L6B1CS999;CLOSE
61403;NULL;A9511CS999;NULL;1;L7B1CS999;CLOSE
61404;NULL;A10511CS999;NULL;1;L7B1CS999;CLOSE
113851;NULL;A11611CS999;NULL;1;L7B1CS999;CLOSE
113852;NULL;A12911CS999;NULL;1;L7B1CS999;CLOSE
65256;NULL;A1511CS999;NULL;1;L8B1CS999;CLOSE
61405;NULL;A7211CS999;NULL;1;L8BCS999;CLOSE
50162;NULL;A8211CS999;NULL;1;L2BCS999;CLOSE
65257;NULL;A9311CS999;NULL;1;L3ACS999;CLOSE
113853;NULL;A10211CS999;NULL;1;L6BCS999;CLOSE
65258;NULL;A11211CS999;NULL;1;L6BCS999;CLOSE
50163;NULL;A12211CS999;NULL;1;L7BCS999;CLOSE
113854;NULL;A5511CS999;NULL;1;L7BCS999;CLOSE
50164;NULL;A6511CS999;NULL;1;L7BCS999;CLOSE
113855;NULL;A7511CS999;NULL;1;L6B1CS999;CLOSE
61406;NULL;A8511CS999;NULL;1;L6B1CS999;CLOSE
52862;NULL;A9511CS999;NULL;1;L7B1CS999;CLOSE
65259;NULL;A10511CS999;NULL;1;L7B1CS999;CLOSE
113856;NULL;A11611CS999;NULL;1;L7B1CS999;CLOSE
50165;NULL;A12911CS999;NULL;1;L7B1CS999;CLOSE
65260;NULL;A1511CS999;NULL;1;L8B1CS999;CLOSE
61407;NULL;A11211CS999;NULL;1;L6BCS999;CLOSE
65261;NULL;A12211CS999;NULL;1;L7BCS999;CLOSE
61408;NULL;A5511CS999;NULL;3;L7BCS999;CLOSE
50166;NULL;A6511CS999;NULL;3;L7BCS999;CLOSE
52863;NULL;A7511CS999;NULL;3;L6B1CS999;CLOSE
50167;NULL;A8511CS999;NULL;1;L6B1CS999;CLOSE
113857;NULL;A9511CS999;NULL;1;L7B1CS999;CLOSE
50168;NULL;A10511CS999;NULL;1;L7B1CS999;CLOSE
52864;NULL;A11611CS999;NULL;1;L7B1CS999;CLOSE
113858;NULL;A12911CS999;NULL;1;L7B1CS999;CLOSE
50169;NULL;A1511CS999;NULL;1;L8B1CS999;CLOSE
61409;NULL;A5CS999;NULL;1;L2AZCS999;CLOSE
52865;NULL;A6CS999;NULL;1;L2BZCS999;CLOSE
61410;NULL;A7CS999;NULL;1;L2BZCS999;CLOSE
65433;NULL;A5CS999;NULL;1;L2AZCS999;CLOSE
50334;NULL;A6CS999;NULL;1;L2BZCS999;CLOSE
50170;NULL;A7CS999;NULL;1;L2BZCS999;CLOSE
113859;NULL;A8CS999;NULL;1;L2BZCS999;CLOSE
61411;NULL;A9CS999;NULL;1;L2CZCS999;CLOSE
52866;NULL;A52CS999;NULL;1;L21AZCS999;CLOSE
113860;NULL;A72CS999;NULL;1;L21BZCS999;CLOSE
65262;NULL;A7CS999;NULL;1;L2BZCS999;CLOSE
61412;NULL;A8CS999;NULL;1;L2BZCS999;CLOSE
65263;NULL;A9CS999;NULL;1;L2CZCS999;CLOSE
113861;NULL;A52CS999;NULL;1;L21AZCS999;CLOSE
50171;NULL;A72CS999;NULL;1;L21BZCS999;CLOSE
52867;NULL;A9CS999;NULL;1;L2CZCS999;CLOSE
113862;NULL;A52CS999;NULL;1;L21AZCS999;CLOSE
65264;NULL;A6CS999;NULL;1;L2BZCS999;CLOSE
113863;NULL;A7CS999;NULL;1;L2BZCS999;CLOSE
65265;NULL;A8CS999;NULL;1;L2BZCS999;CLOSE
65266;NULL;A7CS999;NULL;1;L2BZCS999;CLOSE
61413;NULL;A8CS999;NULL;1;L2BZCS999;CLOSE
61414;NULL;A9CS999;NULL;1;L2CZCS999;CLOSE
52868;NULL;A52CS999;NULL;1;L21AZCS999;CLOSE
61415;NULL;A6CS999;NULL;1;L2BZCS999;CLOSE
50172;NULL;A7CS999;NULL;1;L2BZCS999;CLOSE
65267;NULL;A8CS999;NULL;1;L2BZCS999;CLOSE
52869;NULL;A9CS999;NULL;1;L2CZCS999;CLOSE
65268;NULL;A52CS999;NULL;1;L21AZCS999;CLOSE
61416;NULL;A72CS999;NULL;3;L21BZCS999;CLOSE
61417;NULL;A7CS999;NULL;3;L2BZCS999;CLOSE
61418;NULL;A8CS999;NULL;3;L2BZCS999;CLOSE
52870;NULL;A9CS999;NULL;3;L2CZCS999;CLOSE
52871;NULL;A52CS999;NULL;1;L21AZCS999;CLOSE
52872;NULL;A90CS999;NULL;1;L20BCZCS999;CLOSE
52873;NULL;A511CS999;NULL;1;L20BCZCS999;CLOSE
61419;NULL;A712CS999;NULL;1;L20BCZCS999;CLOSE
52874;NULL;A59CS999;NULL;1;L20CZCS999;CLOSE
113864;NULL;A79CS999;NULL;1;L2AZCS999;CLOSE
61420;NULL;A512CS999;NULL;1;L2BZCS999;CLOSE
113865;NULL;A601CS999;NULL;1;L2BZCS999;CLOSE
65269;NULL;A701CS999;NULL;1;L2BZCS999;CLOSE
50173;NULL;A801CS999;NULL;1;L20BCZCS999;CLOSE
52875;NULL;A901CS999;NULL;1;L23BZCS999;CLOSE
61421;NULL;A517CS999;NULL;1;L33BZCS999;CLOSE
52876;NULL;A719CS999;NULL;1;L35BZCS999;CLOSE
50174;NULL;A9CS999;NULL;1;L2CZCS999;CLOSE
65270;NULL;A52CS999;NULL;1;L21AZCS999;CLOSE
113866;NULL;A6CS999;NULL;1;L2BZCS999;CLOSE
61422;NULL;A719CS999;NULL;3;L35BZCS999;CLOSE
52877;NULL;A90CS999;NULL;3;L20BCZCS999;CLOSE
65431;NULL;A511CS999;NULL;3;L20BCZCS999;CLOSE
113867;NULL;A712CS999;NULL;3;L20BCZCS999;CLOSE
114427;NULL;A59CS999;NULL;3;L20CZCS999;CLOSE
52898;NULL;A511CS999;NULL;3;L20BCZCS999;CLOSE
60784;NULL;A712CS999;NULL;3;L20BCZCS999;CLOSE
114428;NULL;A59CS999;NULL;3;L20CZCS999;CLOSE
65432;NULL;A79CS999;NULL;3;L2AZCS999;CLOSE
61423;NULL;A512CS999;NULL;3;L2BZCS999;CLOSE
61424;NULL;A601CS999;NULL;3;L2BZCS999;CLOSE
52878;NULL;A701CS999;NULL;3;L2BZCS999;CLOSE
113868;NULL;A801CS999;NULL;3;L20BCZCS999;CLOSE
50175;NULL;A901CS999;NULL;3;L23BZCS999;CLOSE
113869;NULL;A517CS999;NULL;3;L33BZCS999;CLOSE
50176;NULL;A719CS999;NULL;3;L35BZCS999;CLOSE
61425;NULL;A7211CS999;NULL;3;L8BCS999;CLOSE
61426;NULL;A8211CS999;NULL;3;L2BCS999;CLOSE
113870;NULL;A9311CS999;NULL;3;L3ACS999;CLOSE
113871;NULL;A10211CS999;NULL;3;L6BCS999;CLOSE
50177;NULL;A11211CS999;NULL;3;L6BCS999;CLOSE
113872;NULL;A12211CS999;NULL;1;L7BCS999;CLOSE
61427;NULL;A5511CS999;NULL;1;L7BCS999;CLOSE
50178;NULL;A6511CS999;NULL;1;L7BCS999;CLOSE
65271;NULL;A7511CS999;NULL;1;L6B1CS999;CLOSE
52879;NULL;A8511CS999;NULL;1;L6B1CS999;CLOSE
65272;NULL;A9511CS999;NULL;1;L7B1CS999;CLOSE
50179;NULL;A10511CS999;NULL;1;L7B1CS999;CLOSE
61428;NULL;A11611CS999;NULL;3;L7B1CS999;CLOSE
52880;NULL;A12911CS999;NULL;3;L7B1CS999;CLOSE
50180;NULL;A1511CS999;NULL;3;L8B1CS999;CLOSE
50181;NULL;A7211CS999;NULL;3;L8BCS999;CLOSE
50182;NULL;A8211CS999;NULL;3;L2BCS999;CLOSE
113873;NULL;A9311CS999;NULL;3;L3ACS999;CLOSE
113874;NULL;A10211CS999;NULL;3;L6BCS999;CLOSE
65273;NULL;A11211CS999;NULL;3;L6BCS999;CLOSE
61429;NULL;A12211CS999;NULL;3;L7BCS999;CLOSE
61430;NULL;A5511CS999;NULL;3;L7BCS999;CLOSE
65274;NULL;A6511CS999;NULL;3;L7BCS999;CLOSE
50183;NULL;A7511CS999;NULL;3;L6B1CS999;CLOSE
65275;NULL;A8511CS999;NULL;1;L6B1CS999;CLOSE
65276;NULL;A9511CS999;NULL;1;L7B1CS999;CLOSE
65277;NULL;A10511CS999;NULL;1;L7B1CS999;CLOSE
65278;NULL;A11611CS999;NULL;1;L7B1CS999;CLOSE
65279;NULL;A12911CS999;NULL;1;L7B1CS999;CLOSE
52881;NULL;A1511CS999;NULL;1;L8B1CS999;CLOSE
61431;NULL;A11211CS999;NULL;1;L6BCS999;CLOSE
61432;NULL;A12211CS999;NULL;1;L7BCS999;CLOSE
61433;NULL;A5511CS999;NULL;1;L7BCS999;CLOSE
